rating,reviews,amenities,price,country,bathrooms,beds,guests,toiles,bedrooms,studios,latitude,longitude
0.0,0.0,"Kitchen,Wifi,Free parking on premises,Hot tub,TV,Washing machine,Air conditioning,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",15084, Turkey,1,3,4,0,2,0,36.6013823,30.5638561
0.0,1.0,"Kitchen,Wifi,Free parking on premises,Private pool,Private hot tub,TV,Washing machine,Air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",7576, Turkey,2,3,4,0,2,0,36.8865728,30.7030242
0.0,0.0,"Kitchen,Wifi,Free parking on premises,Pool,Hot tub,TV,Washing machine,Air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",9326, Turkey,1,1,2,0,1,0,36.1993752,29.6413365
0.0,0.0,"Kitchen,Wifi,Free parking on premises,Pool,TV,Washing machine,Air conditioning,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",6442, Turkey,1,1,2,0,1,0,36.1993752,29.6413365
0.0,1.0,"Kitchen,Wifi,Free parking on premises,Air conditioning,Hair dryer,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",2329, Vietnam,1,2,4,0,1,0,20.8763517,107.4940687
0.0,1.0,"Wifi,TV,Central air conditioning,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",25037, Turkey,1,3,2,0,2,0,41.0842721,41.0282423
0.0,0.0,"Beach access,Wifi,Free parking on premises,Private hot tub,TV,Air conditioning,Garden,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",7024, Turkey,1,2,4,0,2,0,36.3669046,30.2858418
0.0,0.0,"Garden view,Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pool,Pets allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",12312, Turkey,1,1,2,0,1,0,36.1993752,29.6413365
4.92,12.0,"Sea view,Ocean view,Public or shared beach access – Beachfront,Free carport on premises,Air conditioning,Shared backyard – Not fully fenced,Luggage drop-off allowed,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",11435, Taiwan,1,1,2,0,1,0,23.982074,121.60681
0.0,1.0,"Beach access – Beachfront,Wifi,Free parking on premises,Pets allowed,TV,Air conditioning,Refrigerator,Microwave,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",9455, South Korea,1,2,8,0,1,0,33.252845,126.5610278
0.0,0.0,"Kitchen,Wifi,Pets allowed,TV,Air conditioning,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",1165, Vietnam,1,1,2,0,1,0,13.9715982,108.0143597
0.0,0.0,"Beach access – Beachfront,Kitchen,Wifi,Free parking on premises,TV,Air conditioning,Hair dryer,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4034, South Korea,1,0,4,0,0,0,36.77259,126.17916
0.0,0.0,"Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Breakfast,Smoking allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",76504, Turkey,1,1,2,0,1,0,41.0878328,40.7236973
4.86,7.0,"Wifi,Free parking on premises,Air conditioning,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",6274, Taiwan,1,3,4,0,1,0,22.99083,120.21333
0.0,0.0,"Beach view,Desert view,Kitchen,Wifi,Pets allowed,TV,Air conditioning,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4767, Turkey,1,2,3,0,1,0,36.9176296,30.7149914
0.0,0.0,"Kitchen,Wifi,Free parking on premises,Private pool,Private hot tub,TV,Washing machine,AC – split-type ductless system,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",3945, Turkey,2,3,4,0,2,0,36.1993752,29.6413365
0.0,0.0,"Bay view,Garden view,Kitchen,Wifi,Free parking on premises,TV,Air conditioning,Indoor fireplace,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",17214, Turkey,1,1,4,0,1,0,40.7454357,30.0112827
5.0,4.0,"Wifi,Free parking on premises,TV,Air conditioning,Breakfast,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",3252, Thailand,1,1,2,0,10,0,13.3622,100.98345
0.0,1.0,"Beach access – Beachfront,Wifi,Free parking on premises,Pets allowed,TV,Air conditioning,Refrigerator,Microwave,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",9455, South Korea,1,2,8,0,1,0,33.252845,126.5610278
0.0,0.0,"Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Washing machine,Private patio or balcony,Shared garden,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",5640, Turkey,5,5,5,0,5,0,36.731757,31.5334333
4.94,16.0,"Wifi,Free parking on premises,Air conditioning,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",5552, Taiwan,1,2,2,0,1,0,22.99083,120.21333
0.0,0.0,"Garden view,Lake view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Washing machine,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",41682, Turkey,1,1,2,0,1,0,40.6930538,30.27344
0.0,0.0,"Kitchen,Wifi,Pool,Hot tub,TV,Washing machine,Air conditioning,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4672, Turkey,2,3,4,0,2,0,36.1993752,29.6413365
4.67,3.0,"Wifi,Free parking on premises,Air conditioning,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",5559, Taiwan,1,2,2,0,1,0,22.99083,120.21333
0.0,0.0,"Beach access – Beachfront,Wifi,Free parking on premises,Pets allowed,TV,Air conditioning,Refrigerator,Microwave,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",9455, South Korea,1,2,8,0,1,0,33.252845,126.5610278
0.0,0.0,"Mountain view,Resort view,Kitchen,Free parking on premises,Indoor fireplace,Fire pit,Long-term stays allowed,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",8901, India,3,1,12,0,3,0,30.25,79.25
5.0,3.0,"Valley view,Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Washing machine,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",5135, India,1,1,2,0,1,0,31.5922834,77.3526223
0.0,2.0,"Garden view,Resort view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Shared hot tub,Pets allowed,EV charger,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",15402, Lithuania,1,4,6,0,2,0,54.0171932,23.9772282
4.84,113.0,"Mountain view,Valley view,Kitchen,Wifi,Free parking on premises,TV with standard cable/satellite,EV charger,Bath,Garden,Children’s books and toys",6165, Slovakia,1,3,4,0,1,0,49.0919087,20.1408202
4.78,125.0,"Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Pets allowed,TV,Washing machine,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",22259, South Korea,2,3,6,0,3,0,37.6230237,128.5555834
5.0,3.0,"Beach view,Sea view,Kitchen,Wifi,Private pool,Private hot tub,Air conditioning,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",8078, Turkey,1,1,2,0,1,0,36.1993752,29.6413365
4.93,15.0,"Kitchen,Wifi,Free parking on premises,TV,Air conditioning,Hair dryer,Long-term stays allowed",13856, South Korea,3,3,6,0,3,0,36.5,127.75
4.88,42.0,"Garden view,Bay view,Beach access,Kitchen,Free parking on premises,Washing machine,Air conditioning,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",10276, Denmark,1,6,6,0,3,0,55.2746124,14.799119
4.84,244.0,"Public or shared beach access,Kitchen,Free parking on premises,Patio or balcony,Private backyard – Fully fenced,Indoor fireplace,Luggage drop-off allowed,Hair dryer,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",6477, Germany,1,2,4,0,1,0,52.2994511,13.6244389
0.0,0.0,"Beach access – Beachfront,Wifi,Free parking on premises,TV,Air conditioning,Luggage drop-off allowed,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",6744, Indonesia,1,2,2,0,1,0,-6.3437972,120.4981118
0.0,0.0,"Garden view,Lake view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Washing machine,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",44109, Turkey,1,1,2,0,1,0,40.6930538,30.27344
4.67,3.0,"Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",6646, Poland,1,5,6,0,3,0,50.5460046,23.2115593
5.0,3.0,"Wifi,Free parking on premises,Air conditioning,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",5559, Taiwan,1,2,2,0,1,0,22.99083,120.21333
4.57,68.0,"Wifi,Hot tub,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",3372, Indonesia,1,1,2,0,0,0,-8.5119399,115.2378113
5.0,27.0,"Mountain view,Valley view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,HDTV with Netflix, cable/satellite TV,AC – split-type ductless system,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",15424, Romania,2,2,4,0,2,0,45.8,24.15
4.9,188.0,"Marina view,Garden view,Kitchen,Free parking on premises,Pool,Pets allowed,Patio or balcony,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",15164, Philippines,2,1,6,0,1,0,9.824334,124.1983784
4.85,34.0,"Mountain view,Valley view,Kitchen,Wifi,Free parking on premises,32"" TV with Chromecast,Air conditioning,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",10386, India,2,5,7,0,2,0,10.41667,76.5
4.96,69.0,"Mountain view,Garden view,Beach access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,HDTV with cable/satellite TV, standard cable/satellite,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",3173, Turkey,1,2,3,0,1,0,36.6221019,29.1153234
4.99,97.0,"Courtyard view,Garden view,Waterfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",3062, Romania,0,2,3,1,1,0,45.5531,22.80588
5.0,6.0,"Bay view,Garden view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pool,TV,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",8812, Turkey,1,2,4,0,2,0,36.6221019,29.1153234
4.93,86.0,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Hot tub,Central air conditioning,Patio or balcony,Garden,Indoor fireplace,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",10056, Lithuania,1,1,2,0,1,0,54.2121764,24.5673724
4.96,114.0,"Valley view,Beach access,Kitchen,Wifi,Free parking on premises,Shared pool,AC – split-type ductless system,Shared patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4905, Indonesia,1,1,2,0,1,0,-8.3778966,115.1349244
4.82,65.0,"Wifi,Free parking on premises,Pets allowed,Air conditioning,Patio or balcony,Garden,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",3557, Philippines,1,2,4,0,0,1,9.7825836,126.1563859
4.71,7.0,"Courtyard view,Garden view,Waterfront,Kitchen,Wifi,Free parking on premises,Private pool,Pets allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",9261, Turkey,1,1,2,0,1,0,36.6221019,29.1153234
5.0,7.0,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Air conditioning,Patio or balcony,Garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",9966, Greece,1,1,2,0,1,0,39.7064184,19.7941806
5.0,38.0,"Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Air conditioning,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",6490, Ukraine,1,2,4,0,1,0,49.75,23.91667
4.67,3.0,"Wifi,Free parking on premises,Pool,Washing machine,Fire pit,Long-term stays allowed,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",7747, Indonesia,1,1,2,0,1,0,-8.233,115.3343
4.98,91.0,"Ocean view,Sea view,Beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",11401, Thailand,1,3,5,0,2,0,9.7571476,100.0246964
4.9,32.0,"Garden view,Mountain view,Kitchen,Wifi,Free parking on premises,Pets allowed,HDTV,Central air conditioning,Private patio or balcony,Private backyard – Fully fenced",5436, Greece,1,2,4,0,1,0,39.6639818,20.8522784
4.96,53.0,"Garden view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,HDTV,Free washer – In unit,Central air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",5971, Turkey,1,2,3,0,1,0,37.1029233,28.416366
5.0,25.0,"Garden view,Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,32"" HDTV with Netflix,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",7761, Hungary,1,1,3,0,1,0,47.7856939,18.7403377
4.82,11.0,"Kitchen,Wifi,Shared pool,Washing machine,Air conditioning,Patio or balcony,Garden,Fire pit,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",3970, Albania,1,1,2,0,1,0,42.0681371,19.5121437
0.0,2.0,"Garden view,Free parking on premises,Pets allowed,Air conditioning,Fire pit,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",8882, Poland,1,2,2,0,1,0,52.3731159,20.2692639
4.8,15.0,"Garden view,Kitchen,Wifi,Free parking on premises,TV,Patio or balcony,Private backyard – Fully fenced,Indoor fireplace,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",10035, Romania,1,4,6,0,3,0,45.64861,25.60613
5.0,6.0,"Kitchen,Wifi,Free parking on premises,Shared pool,Pets allowed,TV,Air conditioning,Shared patio or balcony,Private backyard – Fully fenced,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",8979, Romania,1,2,4,0,1,0,45.71667,24.38333
5.0,7.0,"Mountain view,Kitchen,Fast wifi – 93 Mbps,Dedicated workspace,Free parking on premises,HDTV with Netflix, cable/satellite TV,Air conditioning,Private patio or balcony,Private backyard – Not fully fenced,Security cameras on property",13437, South Korea,2,2,4,0,2,0,36.5,127.75
4.97,231.0,"Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,65"" HDTV with standard cable/satellite,Free washer – In unit,Air conditioning,Patio or balcony,Garden",16627, South Korea,3,3,6,0,3,0,36.5,127.75
4.96,99.0,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Air conditioning,Patio or balcony,Garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",6795, Greece,1,1,2,0,1,0,39.0,22.0
4.64,14.0,"Kitchen,Wifi,Free parking on premises,Hot tub,Washing machine,Air conditioning,Patio or balcony,Garden,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",9668, Turkey,1,1,2,0,1,0,37.0343987,27.430651
5.0,120.0,"City skyline view,Mountain view,Kitchen,Wifi,Free parking on premises,Pets allowed,TV with standard cable/satellite,Dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",7995, Bulgaria,1,3,6,0,2,0,42.8910697,24.7123534
4.83,29.0,"Mountain view,Ski-in/ski-out – Near ski lifts,Kitchen,Wifi,Free parking on premises,Private patio or balcony,Private backyard – Not fully fenced,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",9103, Georgia,1,5,5,0,2,0,43.0437615,42.7244532
4.94,16.0,"Kitchen,Free parking on premises,Private outdoor pool – heated,Private backyard – Not fully fenced,Fire pit,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4349, Romania,1,2,6,0,3,0,47.0,22.33333
4.74,19.0,"Garden view,River view,Dedicated workspace,Free parking on premises,Window AC unit,Private backyard – Fully fenced,Indoor fireplace: wood-burning,Fire pit,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",2859, Malaysia,1,3,4,0,2,0,4.7720713,100.9408776
0.0,2.0,"Public or shared beach access,Kitchen,Dedicated workspace,Free parking on premises,Private pool,Washing machine,Air conditioning,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4023, Turkey,1,3,3,0,1,0,36.6221019,29.1153234
5.0,9.0,"Waterfront,Wifi,Dedicated workspace,Free parking on premises,TV,EV charger,Air conditioning,Patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",3624, Romania,1,2,3,0,1,0,47.58333,25.75
0.0,0.0,"Courtyard view,Garden view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Air conditioning,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",1533, Indonesia,1,2,2,0,1,0,-7.813805,110.258496
0.0,0.0,"Kitchen,Free parking on premises,Pool,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4308, Indonesia,1,1,4,0,1,0,-7.828436,110.344552
0.0,1.0,"Mountain view,Ski-in/ski-out – Near ski lifts,Kitchen,Wifi,TV with HBO Max, cable/satellite TV, Netflix,Free washer – In building,Dryer,Shared patio or balcony,Private garden,Security cameras on property",14536, Romania,1,2,4,0,2,0,46.76667,23.6
4.96,28.0,"Mountain view,Public or shared beach access,Kitchen,Wifi,Free parking on premises,Private pool,AC – split-type ductless system,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",8584, Indonesia,2,2,4,0,2,0,-8.3778966,115.1349244
5.0,22.0,"Garden view,Mountain view,Waterfront,Kitchen,Wifi,Free parking on premises,Pets allowed,Private patio or balcony,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",3890, Montenegro,1,2,3,0,1,0,42.83722,19.51556
